"","school_district","school_code","school_name","postal_code","school_category","type","city","short_postal_code","health_authority"
"1427",52,5252018,"Charles Hays Secondary","V8J4N7","Public School","Standard school","PRINCE RUPERT","V8J","Northern"
"1428",52,5252019,"Lax Kxeen Elementary","V8J4R9","Public School","Standard school","PRINCE RUPERT","V8J","Northern"
"1429",52,5252020,"Prince Rupert Middle","V8J1G9","Public School","Standard school","PRINCE RUPERT","V8J","Northern"
"1430",52,5296122,"Annunciation School","V8J1V1","Independent School","Standard school","PRINCE RUPERT","V8J","Northern"
"1431",52,5299087,"Pacific Coast School","V8J1G9","Public School","Alternate programs school","PRINCE RUPERT","V8J","Northern"
"1432",53,5314001,"Southern Okanagan Secondary","V0H1T0","Public School","Standard school","OLIVER","V0H","Interior"
"1433",53,5314002,"Okanagan Falls Elementary","V0H1R0","Public School","Standard school","OKANAGAN FALLS","V0H","Interior"
"1434",53,5314004,"Oliver Elementary","V0H1T0","Public School","Standard school","OLIVER","V0H","Interior"
"1435",53,5314005,"Osoyoos Elementary","V0H1V0","Public School","Standard school","OSOYOOS","V0H","Interior"
"1436",53,5314007,"Tuc-el-Nuit Elementary","V0H1T4","Public School","Standard school","OLIVER","V0H","Interior"
"1437",53,5314008,"Osoyoos Secondary","V0H1V4","Public School","Standard school","OSOYOOS","V0H","Interior"
"1438",53,5316003,"Cawston Primary School","V0X1C1","Public School","Standard school","CAWSTON","V0X","Interior"
"1439",53,5316004,"Similkameen Elem-Secondary","V0X1N0","Public School","Standard school","KEREMEOS","V0X","Interior"
"1440",53,5325011,"Okanagan Falls StrongStart Centre","V0H1R0","Early learning school","StrongStart center","OKANAGAN FALLS","V0H","Interior"
"1441",53,5325056,"Oliver StrongStart Centre","V0H1T0","Early learning school","StrongStart center","OLIVER","V0H","Interior"
"1442",53,5325057,"Osoyoos StrongStart Centre","V0H1V0","Early learning school","StrongStart center","OSOYOOS","V0H","Interior"
"1443",53,5325152,"Cawston StrongStart Centre","V0X1C1","Early learning school","StrongStart center","CAWSTON","V0X","Interior"
"1444",53,5353000,"YouLearn.ca-CE","V0H1T0","Public School","Continuing education school","OLIVER","V0H","Interior"
"1445",53,5397491,"Senpaq'cin School","V0H1T8","Independent First Nations School","Standard school","OLIVER","V0H","Interior"
"1446",53,5399162,"YouLearn - OL","V0H1T0","Public School","District online learning school","OLIVER","V0H","Interior"
"1447",53,5399216,"YouLearn.Ca-Alt","V0H1T0","Public School","Alternate programs school","OLIVER","V0H","Interior"
"1448",53,5399288,"Osoyoos Secondary Alt","V0H1V4","Public School","Alternate programs school","OSOYOOS","V0H","Interior"
"1449",53,5399289,"Similkameen Secondary Alt","V0X1N0","Public School","Alternate programs school","KEREMEOS","V0X","Interior"
"1450",53,5399290,"Southern Okanagan Alt","V0H1T0","Public School","Alternate programs school","OLIVER","V0H","Interior"
"1451",54,5425022,"Muheim Memorial StrongStart Centre","V0J2N0","Early learning school","StrongStart center","SMITHERS","V0J","Northern"
"1452",54,5425153,"Silverthorne StrongStart","V0J1Z0","Early learning school","StrongStart center","HOUSTON","V0J","Northern"
"1453",54,5425442,"SD 54 StrongStart BC Outreach Program #1","V0J2N0","Early learning school","StrongStart outreach","SMITHERS","V0J","Northern"
"1454",54,5454004,"Silverthorne Elementary","V0J1Z0","Public School","Standard school","HOUSTON","V0J","Northern"
"1455",54,5454005,"Telkwa Elementary","V0J2X0","Public School","Standard school","TELKWA","V0J","Northern"
"1456",54,5454006,"Muheim Memorial Elementary","V0J2N0","Public School","Standard school","SMITHERS","V0J","Northern"
"1457",54,5454010,"Walnut Park Elementary","V0J2N0","Public School","Standard school","SMITHERS","V0J","Northern"
"1458",54,5454011,"Houston Secondary","V0J1Z0","Public School","Standard school","HOUSTON","V0J","Northern"
"1459",54,5454012,"Twain Sullivan Elementary","V0J1Z0","Public School","Standard school","HOUSTON","V0J","Northern"
"1460",54,5454013,"Smithers Secondary","V0J2N0","Public School","Standard school","SMITHERS","V0J","Northern"
"1461",54,5496064,"Ebenezer Canadian Reformed School","V0J2N0","Independent School","Standard school","SMITHERS","V0J","Northern"
"1462",54,5496091,"Houston Christian School","V0J1Z0","Independent School","Standard school","HOUSTON","V0J","Northern"
"1463",54,5496124,"Bulkley Valley Christian School","V0J2N0","Independent School","Standard school","SMITHERS","V0J","Northern"
"1464",54,5496157,"St Joseph's","V0J2N0","Independent School","Standard school","SMITHERS","V0J","Northern"
"1465",54,5496782,"Bulkley Valley Christian Online School","V0J2N0","Independent School","Provincial online learning school","SMITHERS","V0J","Northern"
"1466",54,5499163,"Bulkley Valley Education Connection","V0J2N0","Public School","District online learning school","SMITHERS","V0J","Northern"
"1467",54,5499182,"Bulkley Valley Learning Centre","V0J2N0","Public School","Alternate programs school","SMITHERS","V0J","Northern"
"1468",57,5725012,"SD 57 StrongStart Centre 01","V2M3W2","Early learning school","StrongStart center","PRINCE GEORGE","V2M","Northern"
"1469",57,5725057,"SD57 StrongStart Centre 02","V2L2M3","Early learning school","StrongStart center","PRINCE GEORGE","V2L","Northern"
"1470",57,5725154,"SD 57 StrongStart Centre 03","V2L3Z2","Early learning school","StrongStart center","PRINCE GEORGE","V2L","Northern"
"1471",57,5725155,"SD 57 StrongStart Centre 04","V2M2X1","Early learning school","StrongStart center","PRINCE GEORGE","V2M","Northern"
"1472",57,5725156,"SD 57 StrongStart Centre 05","V2N1S1","Early learning school","StrongStart center","PRINCE GEORGE","V2N","Northern"
"1473",57,5725188,"SD 57 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,NA,"Northern"
"1474",57,5725280,"SD 57 StrongStart Centre 06","V2M3M4","Early learning school","StrongStart center","PRINCE GEORGE","V2M","Northern"
"1475",57,5725281,"SD 57 StrongStart Centre 07","V0J2C0","Early learning school","StrongStart center","MACKENZIE","V0J","Northern"
"1476",57,5725314,"SD 57 StrongStart Centre 08","V2K5Y3","Early learning school","StrongStart center","PRINCE GEORGE","V2K","Northern"
"1477",57,5757000,"Continuing ED SD 57","V2N1S1","Public School","Continuing education school","PRINCE GEORGE","V2N","Northern"
"1478",57,5757007,"Buckhorn Elementary","V2N6B4","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1479",57,5757012,"Duchess Park Secondary","V2L2V3","Public School","Standard school","PRINCE GEORGE","V2L","Northern"
"1480",57,5757017,"Ron Brent Elementary","V2L3Z2","Public School","Standard school","PRINCE GEORGE","V2L","Northern"
"1481",57,5757022,"Pineview Elementary","V2N5X5","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1482",57,5757024,"Harwin Elementary","V2M2X1","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1483",57,5757033,"Giscome Elementary","V0J3C0","Public School","Standard school","WILLOW RIVER","V0J","Northern"
"1484",57,5757036,"Prince George Secondary","V2M2S7","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1485",57,5757038,"Hixon Elementary","V0K1S0","Public School","Standard school","HIXON","V0K","Northern"
"1486",57,5757040,"Peden Hill Elementary","V2N1S1","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1487",57,5757045,"Nukko Lake Elementary","V2K5L1","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1488",57,5757047,"Shas Ti Kelly Road Secondary","V2K2J8","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1489",57,5757048,"Vanway Elementary","V2N5M8","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1490",57,5757051,"Quinson Elementary","V2M3M4","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1491",57,5757057,"Beaverly Elementary","V2N6M9","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1492",57,5757059,"Spruceland Traditional","V2M3W2","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1493",57,5757063,"Van Bien Elementary","V2L4P8","Public School","Standard school","PRINCE GEORGE","V2L","Northern"
"1494",57,5757064,"Blackburn Elementary","V2N6C1","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1495",57,5757068,"Westwood Elementary","V2N1V1","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1496",57,5757074,"Valemount Secondary","V0E2Z0","Public School","Standard school","VALEMOUNT","V0E","Northern"
"1497",57,5757075,"McBride Secondary","V0J2E0","Public School","Standard school","MCBRIDE","V0J","Northern"
"1498",57,5757076,"Polaris Montessori Elementary","V2N3N7","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1499",57,5757078,"College Heights Elementary","V2N1Z2","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1500",57,5757082,"Glenview Elementary","V2K2M3","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1501",57,5757083,"Morfee Elementary","V0J2C0","Public School","Standard school","MACKENZIE","V0J","Northern"
"1502",57,5757087,"Hart Highlands Elementary","V2K3J1","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1503",57,5757088,"Foothills Elementary","V2M4Y5","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1504",57,5757089,"Springwood Elementary","V2K5X9","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1505",57,5757096,"Valemount Elementary","V0E2Z0","Public School","Standard school","VALEMOUNT","V0E","Northern"
"1506",57,5757098,"Heritage Elementary","V2M6C1","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1507",57,5757100,"D. P. Todd Secondary","V2M5V9","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1508",57,5757101,"College Heights Secondary","V2N3Z4","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1509",57,5757102,"Pinewood Elementary","V2N3A9","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1510",57,5757104,"Edgewood Elementary","V2K3P5","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1511",57,5757108,"Malaspina Elementary","V2N4A9","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1512",57,5757110,"Southridge Elementary","V2N4Y6","Public School","Standard school","PRINCE GEORGE","V2N","Northern"
"1513",57,5757112,"McBride Centennial Elementary","V0J2E0","Public School","Standard school","MCBRIDE","V0J","Northern"
"1514",57,5757114,"Heather Park Elementary","V2K5Y3","Public School","Standard school","PRINCE GEORGE","V2K","Northern"
"1515",57,5757115,"Ecole Lac Des Bois","V2M3W3","Public School","Standard school","PRINCE GEORGE","V2M","Northern"
"1516",57,5757116,"Nusdeh Yoh","V2L2M3","Public School","Standard school","PRINCE GEORGE","V2L","Northern"
"1517",57,5757118,"Mackenzie Secondary","V0J2C0","Public School","Standard school","MACKENZIE","V0J","Northern"
"1518",57,5794017,"Camp Trapping","V2N1S1","Public School","Youth custody or residential attendance school","PRINCE GEORGE","V2N","Northern"
"1519",57,5795061,"University Hospital of Northern BC","V2M7B1","Public School","Short term PRP school","PRINCE GEORGE","V2M","Northern"
"1520",57,5795063,"FASD PRP","V2N1S1","Public School","Short term PRP school","PRINCE GEORGE","V2N","Northern"
"1521",57,5796144,"Sacred Heart","V2L3V5","Independent School","Standard school","PRINCE GEORGE","V2L","Northern"
"1522",57,5796160,"St. Mary's","V2M2V3","Independent School","Standard school","PRINCE GEORGE","V2M","Northern"
"1523",57,5796170,"Robson Valley Junior Academy","V0J2E0","Independent School","Standard school","MCBRIDE","V0J","Northern"
"1524",57,5796230,"Cedars Christian School","V2K1A8","Independent School","Standard school","PRINCE GEORGE","V2K","Northern"
"1525",57,5796310,"Immaculate Conception","V2N6R4","Independent School","Standard school","PRINCE GEORGE","V2N","Northern"
"1526",57,5796491,"Westside Academy","V2N5P8","Independent School","Standard school","PRINCE GEORGE","V2N","Northern"
"1527",57,5796684,"Zion Lutheran Christian School","V2M5T4","Independent School","Standard school","PRINCE GEORGE","V2M","Northern"
"1528",57,5796841,"Pathways Academy Distributed Learning","V0E1Y0","Independent School","Provincial online learning school","PRINCE GEORGE","V0E","Northern"
"1529",57,5798005,"Central Interior Distance Education","V2N1S1","Public School","District online learning school","PRINCE GEORGE","V2N","Northern"
"1530",57,5799140,"Alternate Community Programs","V2N1S1","Public School","Alternate programs school","PRINCE GEORGE","V2N","Northern"
"1531",58,5817005,"Vermilion Forks Elementary","V0X1W0","Public School","Standard school","PRINCETON","V0X","Interior"
"1532",58,5817006,"John Allison Elementary","V0X1W0","Public School","Standard school","PRINCETON","V0X","Interior"
"1533",58,5817008,"Princeton Secondary","V0X1W0","Public School","Standard school","PRINCETON","V0X","Interior"
"1534",58,5825023,"Diamond Vale StrongStart Centre","V1K1B2","Early learning school","StrongStart center","MERRITT","V1K","Interior"
"1535",58,5825058,"John Allison StrongStart Centre","V0X1W0","Early learning school","StrongStart center","PRINCETON","V0X","Interior"
"1536",58,5825157,"Nicola Canford StrongStart","V0K1Y0","Early learning school","StrongStart center","MERRITT","V0K","Interior"
"1537",58,5825282,"Merritt Central StrongStart Centre","V1K1B8","Early learning school","StrongStart center","MERRITT","V1K","Interior"
"1538",58,5831001,"Merritt Central Elementary","V1K1B8","Public School","Standard school","MERRITT","V1K","Interior"
"1539",58,5831005,"Merritt Secondary","V1K1B8","Public School","Standard school","MERRITT","V1K","Interior"
"1540",58,5831006,"Diamond Vale Elementary","V1K1B2","Public School","Standard school","MERRITT","V1K","Interior"
"1541",58,5831007,"Nicola Canford Elementary","V1K1A3","Public School","Standard school","LOWER NICOLA","V1K","Interior"
"1542",58,5831009,"Collettville Elementary","V1K1L4","Public School","Standard school","MERRITT","V1K","Interior"
"1543",58,5831010,"Merritt Bench Elementary","V1K1M3","Public School","Standard school","MERRITT","V1K","Interior"
"1544",58,5831011,"Kengard Alternate School","V1K1B8","Public School","Alternate programs school","MERRITT","V1K","Interior"
"1545",58,5858000,"Continuing ED SD 58","V1K1B8","Public School","Continuing education school","MERRITT","V1K","Interior"
"1546",58,5897019,"N'kwala School","V0E1S0","Independent First Nations School","Standard school","MERRITT","V0E","Interior"
"1547",58,5897032,"Lower Nicola Band School","V1K1M9","Independent First Nations School","Standard school","Merritt","V1K","Interior"
"1548",58,5898002,"South Central Interior Distance ED","V1K1B8","Public School","Provincial online learning school","MERRITT","V1K","Interior"
"1549",58,5899192,"Princeton Alternate School","V0X1W0","Public School","Alternate programs school","PRINCETON","V0X","Interior"
"1550",59,5925059,"Dawson Creek StrongStart Centre","V1G3V2","Early learning school","StrongStart center","DAWSON CREEK","V1G","Northern"
"1551",59,5925060,"Tremblay StrongStart Centre","V1G3X8","Early learning school","StrongStart center","DAWSON CREEK","V1G","Northern"
"1552",59,5925158,"SD 59 StrongStart BC Outreach Program #3","V1G4R8","Early learning school","StrongStart outreach","DAWSON CREEK","V1G","Northern"
"1553",59,5925200,"SD 59 StrongStart BC Outreach Program #1","V1G4R8","Early learning school","StrongStart outreach","DAWSON CREEK","V1G","Northern"
"1554",59,5925283,"Windrem Elementary StrongStart Centre","V0C1J0","Early learning school","StrongStart center","CHETWYND","V0C","Northern"
"1555",59,5925439,"Tumbler Ridge StrongStart Centre","V0C2W0","Early learning school","StrongStart center","TUMBLER RIDGE","V0C","Northern"
"1556",59,5959001,"Canalta Elementary","V1G2W6","Public School","Standard school","DAWSON CREEK","V1G","Northern"
"1557",59,5959003,"Crescent Park Elementary","V1G4A6","Public School","Standard school","DAWSON CREEK","V1G","Northern"
