District Number,School Code,School Name,Address,City,Province,Postal Code,Physical Address,Physical City,Physical Province,Physical Postal Code,Principal First Name,Principal Last Name,Type,School Category,Phone,Fax,Email,Kindergarten Half Enrollment,Kindergarten Full Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
045,04545020,Caulfeild Elementary,4685 KEITH RD,WEST VANCOUVER,BC,V7W2M8,,,,,Nathan,Blackburn,Standard school,Public School,6049811200,6049811201,nblackburn@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545025,Ecole Cedardale,595 BURLEY DR,WEST VANCOUVER,BC,V7T1Z3,,,,,Kristina,Hayes,Standard school,Public School,6049811390,6049811001,khayes@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545030,Chartwell Elementary,1300 CHARTWELL DR,WEST VANCOUVER,BC,V7S2R3,,,,,Laura,Magrath,Standard school,Public School,6049811210,6049811211,sbell@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545035,Cypress Park Primary,4355 MARINE DR,WEST VANCOUVER,BC,V7V1P2,,,,,Kim,Grimwood,Standard school,Public School,6049811330,6049811331,kgrimwood@wvschools.ca,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,,,,
045,04545040,Eagle Harbour Montessori,5575 MARINE DR,WEST VANCOUVER,BC,V7W2R4,,,,,Nathan,Blackburn,Standard school,Public School,6049811380,6049811381,eagleharbour@wvschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
045,04545045,Gleneagles Elementary,6350 MARINE DR,WEST VANCOUVER,BC,V7W2S5,,,,,Robyn,Evans,Standard school,Public School,6049811360,6049811361,revans@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545055,Hollyburn Elementary,1329 DUCHESS AVE,WEST VANCOUVER,BC,V7T1H5,,,,,Breanna,Lloyd,Standard school,Public School,6049811220,6049811221,hollyburn@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545060,Irwin Park Elementary,2455 HAYWOOD AVE,WEST VANCOUVER,BC,V7V1Y2,,,,,Aron,Campbell,Standard school,Public School,6049811240,6049811241,acampbell@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545062,Lions Bay Community School,PO BOX 220,LIONS BAY,BC,V0N2E0,250 BAYVIEW RD,LIONS BAY,BC,V0N2E0,Robyn,Evans,Standard school,Public School,6049218311,6049216109,lionsbay@wvschools.ca,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,,,,
045,04545065,Ecole Pauline Johnson Elementary,1150 22ND ST,WEST VANCOUVER,BC,V7V4C4,,,,,Tara,Zielinski,Standard school,Public School,6049811225,6049811226,tzielinski@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545070,Ridgeview Elementary,1250 MATHERS AVE,WEST VANCOUVER,BC,V7T2G3,,,,,Warren,Zerbe,Standard school,Public School,6049811250,,ridgeview@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545075,West Bay Elementary,3175 THOMPSON PL,WEST VANCOUVER,BC,V7V3E3,,,,,Scott,Slater,Standard school,Public School,6049811260,6049811261,mlabounty@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545080,Westcot Elementary,760 WESTCOT RD,WEST VANCOUVER,BC,V7S1N7,,,,,Cathie,Ratz,Standard school,Public School,6049811270,6049811271,cratz@wvschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
045,04545081,Rockridge Secondary,5350 HEADLAND DR,WEST VANCOUVER,BC,V7W3H2,,,,,Trevor,Kolkea,Standard school,Public School,6049811300,6049811301,rockridge@wvschools.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
045,04596076,St. Anthony's,595 KEITH RD,WEST VANCOUVER,BC,V7T1L8,,,,,Laila,Maravillas,Standard school,Independent School,6049220011,6049223196,principal@saswv.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,,
045,04596367,Collingwood School,70 MORVEN DR,WEST VANCOUVER,BC,V7S1B2,2605 WENTWORTH AVE,WEST VANCOUVER,BC,V7S3H4,Lisa,Evans,Standard school,Independent School,6049253331,6049253862,lisa.evans@collingwood.org,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,02,02,02,02
045,04596639,Island Pacific School,671 CARTER ROAD,BOWEN ISLAND,BC,V0N1G0,,,,,Scott,Herrington,Standard school,Independent School,6049479311,6049479366,info@islandpacific.org,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,,02,02,
045,04596701,Mulgrave School,2330 CYPRESS BOWL LANE,WEST VANCOUVER,BC,V7S3H9,,,,,Jack,McKillop,Standard school,Independent School,6049223223,6049223328,cdavis@mulgrave.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,02,02,02,02
045,04599309,West Vancouver Inglewood Secondary,1750 MATHERS AVE,WEST VANCOUVER,BC,V7V2G7,,,,,Corrine,Kinnon,Alternate programs school,Public School,6049811100,6049811101,ckinnon@wvschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
046,04625048,Sechelt StrongStart Centre,PO BOX 2148,SECHELT,BC,V0N3A0,,,,,Kirsten,Deasey,StrongStart center,Early learning school,6047415787,6048852617,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04625086,Gibsons StrongStart Program,PO BOX 2148,SECHELT,BC,V0N3A0,783 SCHOOL RD,GIBSONS,BC,V0N1V0,Kirsten,Deasey,StrongStart center,Early learning school,6047415787,,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04625146,Madeira Park StrongStart Centre,PO BOX 2148,SECHELT,BC,V0N3A0,,,,,Kirsten,Deasey,StrongStart center,Early learning school,6047415787,6048852617,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04625273,Halfmoon Bay StrongStart Centre,PO BOX 2148,SECHELT,BC,V0N3A0,8086 NORTHWOOD RD RR 1,HALFMOON BAY,BC,V0N1Y1,Kirsten,Deasey,StrongStart center,Early learning school,6047415787,6048852617,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04625274,Roberts Creek StrongStart Centre,PO BOX 2148,SECHELT,BC,V0N3A0,1088 ROBERTS CREEK RD,ROBERTS CREEK,BC,V0N2W0,Kirsten,Deasey,StrongStart center,Early learning school,6047415787,6048852617,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04625441,SD 46 StrongStart BC Outreach Program #1,PO BOX 2148,SECHELT,BC,V0N3A0,,,,,Kirsten,Deasey,StrongStart outreach,Early learning school,6047415787,6048852617,kdeasey@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
046,04646000,Continuing Ed SD 46,PO BOX 369,GIBSONS,BC,V0N1V0,805 GIBSONS WAY,GIBSONS,BC,V0N1V0,Carolyn,Spence,Continuing education school,Public School,6048868647,6048868081,cspence@sd46.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,
046,04646001,Gibsons Elementary,PO BOX 548,GIBSONS,BC,V0N1V0,783 SCHOOL RD,GIBSONS,BC,V0N1V9,Lynda,Brisebois,Standard school,Public School,6048862612,6048862306,lbrisebois@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646007,Madeira Park Elementary,GENERAL DELIVERY,MADEIRA PARK,BC,V0N2H0,5012 GONZALES RD,MADEIRA PARK,BC,V0N2H0,Sandy,Magnussen,Standard school,Public School,6047404724,6048831107,smagnussen@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
046,04646008,Elphinstone Secondary,PO BOX 770,GIBSONS,BC,V0N1V0,840 GIBSONS WAY RR 7,GIBSONS,BC,V0N1V7,John,Brisebois,Standard school,Public School,6048862204,6048867216,jbrisebois@sd46.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
046,04646009,Roberts Creek Elementary,GENERAL DELIVERY,ROBERTS CREEK,BC,V0N2W0,1088 ROBERTS CREEK RD,ROBERTS CREEK,BC,V0N2W0,Duncan,Knight,Standard school,Public School,6048859229,6048856484,dknight@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646011,Davis Bay Elementary,PO BOX 512,SECHELT,BC,V0N3A0,5078 DAVIS BAY RD,SECHELT,BC,V0N3A0,Rae-Dene,Pednaud,Standard school,Public School,6048859523,6048856315,dbeinfo@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646012,Pender Harbour Elem-Secondary,13639 HIGHWAY 101,MADEIRA PARK,BC,V0N2H1,,,,,Chris,Lekakis,Standard school,Public School,6048832727,6048832885,clekakis@sd46.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,,,
046,04646013,Halfmoon Bay Elementary,8086 NORTHWOOD RD RR 1,HALFMOON BAY,BC,V7Z1A8,,,,,Glen,Smith,Standard school,Public School,6048852318,6048856383,gsmith@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646015,Langdale Elementary,PO BOX 280,GIBSONS,BC,V0N1V0,1551 JOHNSON RD,GIBSONS,BC,V0N1V6,Jenny,Groves,Standard school,Public School,6048869971,6048867782,jgroves@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646016,West Sechelt Elementary,PO BOX 220,SECHELT,BC,V0N3A0,5609 MASON RD,SECHELT,BC,V0N3A8,Olwen,Cowan,Standard school,Public School,6048852825,6048856468,wseinfo@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646017,Chatelech Secondary,PO BOX 1430,SECHELT,BC,V0N3A0,5904 COWRIE ST,SECHELT,BC,V0N3A0,Mark,Sauer,Standard school,Public School,6048853216,6048857991,cssinfo@sd46.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,,,
046,04646018,Cedar Grove Elementary,PO BOX 1130,GIBSONS,BC,V0N1V4,1196 CHASTER RD,GIBSONS,BC,V0N1V0,Lia,Cuccurullo,Standard school,Public School,6048867818,6048863715,cgeinfo@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04646022,Kinnikinnick Elementary,PO BOX 142,SECHELT,BC,V0N3A0,6030 LIGHTHOUSE AVE,SECHELT,BC,V0N3A5,Bernadette,Marie,Standard school,Public School,6048856666,6048856657,bmarie@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
046,04699076,Sunshine Coast Alternative School,PO BOX 369,GIBSONS,BC,V0N1V0,805 GIBSONS WAY,GIBSONS,BC,V0N1V0,Carolyn,Spence,Alternate programs school,Public School,6048868647,6048868081,cspence@sd46.bc.ca,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,,,,
046,04699160,Spider,PO BOX 369,GIBSONS,BC,V0N1V0,805 GIBSONS WAY,GIBSONS,BC,V0N1V0,Carolyn,Spence,District online learning school,Public School,6048868647,6048868081,cspence@sd46.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
047,04725049,Henderson StrongStart Centre,5506 WILLOW AVE,POWELL RIVER,BC,V8A4P4,,,,,Raun,Rainbow,StrongStart center,Early learning school,6044839162,,raun.rainbow@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
047,04725050,SD 47 StrongStart BC Outreach Program-WV,4351 ONTARIO AVE,POWELL RIVER,BC,V8A1V3,,,,,Raun,Rainbow,StrongStart outreach,Early learning school,6044856271,,raun.rainbow@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
047,04725147,Kelly Creek StrongStart Centre,2341 ZILINSKY RD,POWELL RIVER,BC,V8A0N8,,,,,Raun,Rainbow,StrongStart center,Early learning school,6044879022,,raun.rainbow@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
047,04725197,SD 47 StrongStart BC Outreach Program-GO,4351 ONTARIO AVE,POWELL RIVER,BC,V8A1V3,,,,,Raun,Rainbow,StrongStart outreach,Early learning school,6044856271,,raun.rainbow@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
047,04725385,SD 47 EL Database,4351 ONTARIO AVE,POWELL RIVER,BC,V8A1V3,,,,,Raun,Rainbow,StrongStart outreach,Early learning school,,,raun.rainbow@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
047,04747000,Continuing ED SD 47,5400 MARINE AVE,POWELL RIVER,BC,V8A2L6,,,,,Jasmin,Marshman,Continuing education school,Public School,6044833171,6044833127,jasmin.marshman@sd47.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,
047,04747001,James Thomson Elementary,6388 SUTHERLAND AVE,POWELL RIVER,BC,V8A4W4,,,,,Bill,Rounis,Standard school,Public School,6044833191,6044833227,bill.rounis@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04747004,Westview Learning Centre,7105 NOOKTA ST,POWELL RIVER,BC,V8A5E3,,,,,Jasmin,Marshman,Alternate programs school,Public School,6044855257,6044852968,jasmin.marshman@sd47.bc.ca,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,,,,
047,04747010,Edgehill Elementary,7312 ABBOTSFORD ST,POWELL RIVER,BC,V8A2G5,,,,,Jamie,Burt,Standard school,Public School,6044856164,6044854693,jamie.burt@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04747013,Henderson Elementary,5506 WILLOW AVE,POWELL RIVER,BC,V8A4P4,,,,,Matthew,Hull,Standard school,Public School,6044839162,6044833272,matthew.hull@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04747014,Texada Elementary,PO BOX 40,VAN ANDA,BC,V0N3K0,106B WATERMAN AVE,VAN ANDA,BC,V0N3K0,Alexandra,Bella,Standard school,Public School,6044867616,6044867488,alexandra.bella@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04747015,Kelly Creek Community School,2341 ZILINSKY RD,POWELL RIVER,BC,V8A0N8,,,,,Jennifer,Kennedy,Standard school,Public School,6044879022,6044870808,jennifer.kennedy@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04747021,Brooks Secondary,5400 MARINE AVE,POWELL RIVER,BC,V8A2L6,,,,,Jasmin,Marshman,Standard school,Public School,6044833171,6044833127,jasmin.marshman@sd47.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
047,04747022,Westview Elementary,3900 SELKIRK AVE,POWELL RIVER,BC,V8A0T8,,,,,Shannon,Behan,Standard school,Public School,6044855660,6044855084,shannon.behan@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
047,04796088,Assumption School,7091 GLACIER ST,POWELL RIVER,BC,V8A1R8,,,,,Lisa,Berg,Standard school,Independent School,6044859894,6044857984,lberg@cisva.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,01,01,01,
047,04796622,Powell River Christian School,6960 QUESNEL ST,POWELL RIVER,BC,V8A1J2,,,,,Steven,Boettger,Standard school,Independent School,6044850006,6044850240,principal@powellriverchristian.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,01,01,01,
047,04799161,Partners in Education Program (PIE),7105 NOOTKA STREET,POWELL RIVER,BC,V8A5E3,,,,,Stephanie,Hall,Provincial online learning school,Public School,6044142617,6044856435,stephanie.hall@sd47.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
048,04825051,Sea To Sky StrongStart Centre,PO BOX 1040 STN MAIN,SQUAMISH,BC,V8B0A7,,,,,,,StrongStart center,Early learning school,6048925796,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
048,04825148,Signal Hill StrongStart Centre,1410 PORTAGE RD,PEMBERTON,BC,V0N2L1,,,,,,,StrongStart center,Early learning school,6048946378,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
048,04825275,Valleycliffe StrongStart Centre,PO BOX 2240 STN MAIN,SQUAMISH,BC,V8B0B5,38430 WESTWAY AVE,SQUAMISH,BC,V8B0B5,,,StrongStart center,Early learning school,6048929394,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
048,04848004,Howe Sound Secondary,PO BOX 99 STN MAIN,SQUAMISH,BC,V8B0A1,,,,,Erin,Boisvert,Standard school,Public School,6048925261,6048925618,eboisvert@sd48.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
048,04848008,Mamquam Elementary,PO BOX 160,Squamish,BC,V0N1T0,,,,,Jeff,Maynard,Standard school,Public School,6048983601,6048984092,jkresak@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
048,04848011,Ecole Squamish Elementary,PO BOX 1040,Squamish,BC,V8B0A7,,,,,Sarah,Hain,Standard school,Public School,6048929307,6048925512,shain@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
048,04848014,Blackwater Creek Elementary,BOX 1729,DEVINE,BC,V0N1L0,,,,,Krista,Brynjolfson,Standard school,Public School,6044523330,6044523328,kbrynjolfson@sd48.bc.ca,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,,,,
048,04848018,Garibaldi Highlands Elementary,PO BOX 280,Squamish,BC,V0N1T0,,,,,Katrina,Lowe,Standard school,Public School,6048983688,6048984706,klowe@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
048,04848019,Valleycliffe Elementary,PO BOX 2240,Squamish,BC,V8B0W4,,,,,Shaun,Jakob,Standard school,Public School,6048929394,6048923664,sjakob@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
048,04848020,Myrtle Philip Community School,6195 LORIMER RD,WHISTLER,BC,V8E0C5,,,,,Brianne,Aldcroft,Standard school,Public School,6049325321,6049381238,baldcroft@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
048,04848021,Pemberton Secondary,PO BOX 40,Pemberton,BC,V0N2L0,,,,,Jeff,Maynard,Standard school,Public School,6048946318,6048945437,jmaynard@sd48.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
048,04848022,Whistler Secondary,8000 ALPINE WAY,WHISTLER,BC,V0N1B8,,,,,Robin,Kirk,Standard school,Public School,6049052581,6049052583,agranbois@sd48.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
048,04848023,Brackendale Elementary,PO BOX 280,Squamish,BC,V0N1H0,,,,,Alysa,Patching,Standard school,Public School,6048983651,,apatching@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,,,,
048,04848024,Signal Hill Elementary,1410 PORTAGE RD,PEMBERTON,BC,V0N2L1,,,,,Krista,Brynjolfson,Standard school,Public School,6048946378,6048945117,kbrynjolfson@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
048,04848025,Spring Creek Community School,1509 SPRING CREEK DR,WHISTLER,BC,V8C0A2,,,,,Karen,LaRochelle,Standard school,Public School,6049353822,6049353872,klarochelle@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
048,04848026,Don Ross Middle School,PO BOX 299,Squamish,BC,V0N1H0,,,,,Graham,Jackson,Standard school,Public School,6048983671,6048984672,gjackson@sd48.bc.ca,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,,,,
048,04848027,St'a7mes School,PO BOX 640,SQUAMISH,BC,V8B0A5,,,,,Cory,Hartling,Standard school,Public School,6048925904,6048925510,chartling@sd48.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
048,04896700,Whistler Waldorf School,PO BOX 1501,WHISTLER,BC,V0N1B0,7324 KIRKPATRICK WAY,WHISTLER,BC,V0N1B7,Ellen,Zelikovitz,Standard school,Independent School,6049321885,6049321876,e.zelikovitz@whistlerwaldorf.com,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
048,04896709,Squamish Waldorf School,38265 WESTWAY AVE,SQUAMISH,BC,V8B0Y5,,,,,Christine,Martin,Standard school,Independent School,6048983287,,christine@squamishwaldorf.com,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,01,01,01,
048,04896826,Skyridge Montessori Elementary,41273 HORIZON DR,SQUAMISH,BC,V8B0Y7,,,,,Catrin,Webb,Standard school,Independent School,6043900031,,catrin@skyridgemontessori.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,01,01,01,
048,04896871,Coast Mountain Academy,3295 MAMQUAM RD,SQUAMISH,BC,V8B0T8,,,,,Brett,Logan,Standard school,Independent School,6043903262,,brett.logan@coastmountainacademy.ca,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,,02,02,02
048,04896974,Sea to Sky Montessori School,1986 BIRCH DR,SQUAMISH,BC,V8B0W5,103-42000 LOGGERS LANE,SQUAMISH,BC,V8B0H3,Lindsay (Phillip),Graye,Standard school,Independent School,6048921180,,michelle@smsed.ca,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,01,,,
048,04896976,Phoenix Magnet Academy,3190 UNIVERSITY BOULEVARD,SQUAMISH,BC,V8B0P8,,,,,Geoffrey,Taylor,Standard school,Independent School,2369675668,,gtaylor@pmacademy.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,04,04
048,04899147,Sea to Sky Online School,PO BOX 640,SQUAMISH,BC,V8B0A5,,,,,Nolan,Cox,District online learning school,Public School,6048925904,6048925510,ncox@sd48.bc.ca,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,,,,
048,04899215,Sea to Sky Alternative School,PO BOX 99,SQUAMISH,BC,V8B0A1,,,,,Erin,Boisvert,Alternate programs school,Public School,6048925261,6048925618,eboisvert@sd48.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
049,04925052,Nusatsum StrongStart Centre,PO BOX 18,HAGENSBORG,BC,V0T1H0,,,,,Francessca,Crowther,StrongStart center,Early learning school,2507995556,2507995757,kgianakos@sd49.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
049,04949002,Sir Alexander Mackenzie Secondary,PO BAG 800,HAGENSBORG,BC,V0T1H0,1961 HIGHWAY 20,HAGENSBORG,BC,V0T1H0,Barry,Squires,Standard school,Public School,2509822355,2509822720,bsquires@sd49.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
049,04949004,Bella Coola Elementary,PO BOX 7,BELLA COOLA,BC,V0T1C0,808 MACKAY ST,BELLA COOLA,BC,V0T1C0,Kevin,Gianakos,Standard school,Public School,2507995556,2507995757,kgianakos@sd49.ca,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,,,,
049,04949007,Shearwater Elementary,808 MACKAY STREET,BELLA COOLA,BC,V0T1C0,100 MARINE DR,DENNY ISLAND,BC,V0T1B0,Kevin,Gianakos,Standard school,Public School,2507995556,2507995757,kgianakos@sd49.ca,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,,,,
049,04949008,Nusatsum Elementary,PO BOX 18,HAGENSBORG,BC,V0T1H0,,,,,Alannah,Stewart,Standard school,Public School,2509822193,2509822758,astewart@sd49.ca,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,,,,
049,04997012,Bella Bella Community School,GENERAL DELIVERY,BELLA BELLA,BC,V0T1Z0,7 SASUM DRIVE,BELLA BELLA,BC,V0T1Z0,Anita,Hall,Standard school,Independent First Nations School,2509572391,2509572691,ahall@bellabella.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,02,02,02,02
049,04997170,Acwsalcta Band School,PO BOX 778,BELLA COOLA,BC,V0T1C0,,,,,Brittany,Hughes,Standard school,Independent First Nations School,2507995911,2507995576,principal@acwsalcta.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,02,02,02,02
050,05025053,Tahayghen StrongStart Centre,PO BOX 290,MASSET,BC,V0T1M0,2151 TAHAYGHEN DR,MASSET,BC,V0T1M0,,,StrongStart center,Early learning school,2506265572,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
050,05025149,Agnes L Mathers StrongStart Centre,PO BOX 227,SANDSPIT,BC,V0T1T0,,,,,,,StrongStart center,Early learning school,2506375454,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
050,05025276,SD 50 StrongStart BC Outreach Program #1,,,,,,,,,,,StrongStart outreach,Early learning school,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
050,05050002,Port Clements Elementary,PO BOX 288,PORT CLEMENTS,BC,V0T1R0,14 PARK ST,PORT CLEMENTS,BC,V0T1R0,Nadine,Whittle,Standard school,Public School,2505574333,2505574406,nwhittle@sd50.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
050,05050004,Agnes L Mathers Elementary Secondary,PO BOX 227,SANDSPIT,BC,V0T1T0,406 COPPER BAY,SANDSPIT,BC,V0T1T0,,,Standard school,Public School,2506375454,2506375451,wbedard@sd50.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
050,05050011,Sk'aadgaa Naay Elementary,PO BOX 1252,QUEEN CHARLOTTE,BC,V0T1S1,ROAD D,SKIDEGATE HEIGHTS,BC,V0T1S1,William,Bedard,Standard school,Public School,2505598889,2505598103,snoffice@sd50.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
050,05050012,Gidgalang Kuuyas Naay,PO BOX 70,DAAJING GIIDS,BC,V0T1S0,,,,,Deavlan,Bradley,Standard school,Public School,2505598822,2505598328,dbradley@sd50.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
050,05050013,Daaxiigan Sk’adáa Née,1647 Collison Avenue,Masset,BC,V0T1M0,,,,,Ian,Keir,Standard school,Public School,2506263226,2606265106,ikeir@sd50.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
